X_features	Y_features	association_comb	p-values_comb	q-values_comb	interaction_type_comb	association_sep	p-values_sep	q-values_sep	interaction_type_sep
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia-Obesumbacterium	0.521603886887992	0.0031159588438203	0.0838287784274691	metabolite-genera	0.521603886887992	0.0031159588438203	0.0640928655575988	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Allisonella	0.1094793084514037	0.5646836545298978	0.8673447787096925	metabolite-genera	0.1094793084514037	0.5646836545298978	0.8700361456415392	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.6268403163564078	0.0002101467982635	0.0131131602116438	metabolite-genera	0.6268403163564078	0.0002101467982635	0.0280594095573346	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	-0.0191643721695936	0.9199343849967356	0.9855224721625504	metabolite-genera	-0.0191643721695936	0.9199343849967356	0.9937990213253304	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium	-0.2869587939120273	0.1241724410426637	0.499433906514139	metabolite-genera	-0.2869587939120273	0.1241724410426637	0.4674941529305714	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group	-0.3935209104073092	0.0314384944365635	0.2598685592272823	metabolite-genera	-0.3935209104073092	0.0314384944365635	0.2531221947790647	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Syntrophococcus	0.0918825244690554	0.6291662895583625	0.8927341630632459	metabolite-genera	0.0918825244690554	0.6291662895583625	0.8863726343463723	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	0.155595498156747	0.4116251556219699	0.7969763651404097	metabolite-genera	0.155595498156747	0.4116251556219699	0.8328607171450847	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0735705584962474	0.6992268502212866	0.912920228314772	metabolite-genera	0.0735705584962474	0.6992268502212866	0.9002252456297248	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter	-0.2870825833469776	0.1240030315307071	0.499433906514139	metabolite-genera	-0.2870825833469776	0.1240030315307071	0.4674941529305714	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter	-0.1090791326985257	0.566116056763294	0.8678269923579361	metabolite-genera	-0.1090791326985257	0.566116056763294	0.8700361456415392	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum	0.0	1.0	1.0	metabolite-genera	0.0	1.0	1.0	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575	-0.1085359425112321	0.568063002517961	0.867986276825552	metabolite-genera	-0.1085359425112321	0.568063002517961	0.8700361456415392	short_chain_fatty_acids-genera
QTBSBXVTEAMEQO-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	-0.0858035685150397	0.6521128330335768	0.8976431331869377	metabolite-genera	-0.0858035685150397	0.6521128330335768	0.8905590906315238	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.1212458286985539	0.5233214598378129	0.8435453615941373	metabolite-genera	0.1212458286985539	0.5233214598378129	0.8700361456415392	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	0.0545353451163039	0.7747073110911261	0.9373743863839444	metabolite-genera	0.0545353451163039	0.7747073110911261	0.9297312191860726	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	-0.1003560327471201	0.5977412899337802	0.877980123013192	metabolite-genera	-0.1003560327471201	0.5977412899337802	0.8700361456415392	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.2567071913766678	0.1708823768468739	0.5697341929524177	metabolite-genera	0.2567071913766678	0.1708823768468739	0.5473519285639303	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus	-0.103183367673457	0.5874080261544048	0.876078469660999	metabolite-genera	-0.103183367673457	0.5874080261544048	0.8700361456415392	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	-0.2884166178276305	0.1221881678075834	0.4985004690384462	metabolite-genera	-0.2884166178276305	0.1221881678075834	0.4674941529305714	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinatimonas	0.1101082996958678	0.5624355601044524	0.8668731568582385	metabolite-genera	0.1101082996958678	0.5624355601044524	0.8700361456415392	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis	0.3182374718314132	0.0865519552615595	0.4354314002833366	metabolite-genera	0.3182374718314132	0.0865519552615595	0.4406281358770301	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	-0.2331738806285412	0.2149540394974597	0.6243022687624291	metabolite-genera	-0.2331738806285412	0.2149540394974597	0.6173039083003974	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	0.5029501694014681	0.004614047697622	0.1060745281221737	metabolite-genera	0.5029501694014681	0.004614047697622	0.0861288903556111	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas	0.2885428253615127	0.1220174924307189	0.4985004690384462	metabolite-genera	0.2885428253615127	0.1220174924307189	0.4674941529305714	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	-0.1214350853196859	0.5226684060945933	0.8435453615941373	metabolite-genera	-0.1214350853196859	0.5226684060945933	0.8700361456415392	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales	-0.136739280867477	0.4712031231420645	0.8303610937947521	metabolite-genera	-0.136739280867477	0.4712031231420645	0.837694441141448	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor	-0.2768135360031429	0.1386440736668209	0.5256921126533627	metabolite-genera	-0.2768135360031429	0.1386440736668209	0.4929567063709189	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera	0.1483870967741935	0.4338845839552422	0.810610719724764	metabolite-genera	0.1483870967741935	0.4338845839552422	0.8349862899708757	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium	-0.160845383759733	0.3958253472885638	0.7840683708790529	metabolite-genera	-0.160845383759733	0.3958253472885638	0.8326154136438625	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	-0.0028921023359288	0.987898472660226	0.9961081552585104	metabolite-genera	-0.0028921023359288	0.987898472660226	1.0	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group	-0.0708952654600203	0.709685507131772	0.9161680908111154	metabolite-genera	-0.0708952654600203	0.709685507131772	0.9002252456297248	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	-0.340898984852745	0.065255860047846	0.3781975166176383	metabolite-genera	-0.340898984852745	0.065255860047846	0.406036462519931	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae	-0.050100220272894	0.7926160408289011	0.9452400489334232	metabolite-genera	-0.050100220272894	0.7926160408289011	0.9344525955035466	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	-0.1243455775655029	0.5126754888756644	0.8425005776557194	metabolite-genera	-0.1243455775655029	0.5126754888756644	0.8699947690011274	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella	-0.4323383659661093	0.0170321244957979	0.2125609137075583	metabolite-genera	-0.4323383659661093	0.0170321244957979	0.2232781553786128	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Coriobacterium	-0.2293659621802002	0.2227520776641317	0.6274783485152753	metabolite-genera	-0.2293659621802002	0.2227520776641317	0.6193998127877159	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	-0.0296644223278946	0.8763414393956019	0.975412914906334	metabolite-genera	-0.0296644223278946	0.8763414393956019	0.9838112102043616	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella	-0.1457174638487207	0.4422920541768921	0.8167949730346488	metabolite-genera	-0.1457174638487207	0.4422920541768921	0.8349862899708757	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	0.4562847608453838	0.0112654351666751	0.1708591000279069	metabolite-genera	0.4562847608453838	0.0112654351666751	0.1875298583315415	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured	-0.2151797775725856	0.2534757392601567	0.6590917957878116	metabolite-genera	-0.2151797775725856	0.2534757392601567	0.662438643927286	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella	0.2360400444938821	0.20920868417299	0.6194205864917101	metabolite-genera	0.2360400444938821	0.20920868417299	0.6086070812305165	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	-0.0140562840264074	0.9412319787934678	0.9876934452758588	metabolite-genera	-0.0140562840264074	0.9412319787934678	0.994509260611966	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales	-0.0735282508405779	0.699391832437561	0.912920228314772	metabolite-genera	-0.0735282508405779	0.699391832437561	0.9002252456297248	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	-0.2834544348805014	0.1290393491173008	0.5064519990081191	metabolite-genera	-0.2834544348805014	0.1290393491173008	0.4674941529305714	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.0656959449402972	0.7301585377781252	0.9285638541171304	metabolite-genera	0.0656959449402972	0.7301585377781252	0.9036216158138124	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter	0.1394365674926103	0.4624154952834622	0.8294031878462161	metabolite-genera	0.1394365674926103	0.4624154952834622	0.8375952246567462	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gnavus_group	-0.1246105949853376	0.5117702756456206	0.8422805440919634	metabolite-genera	-0.1246105949853376	0.5117702756456206	0.8699947690011274	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus	0.064566422809396	0.734630885130092	0.9285638541171304	metabolite-genera	0.064566422809396	0.734630885130092	0.9041610893908824	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.0674082313681868	0.7233952866667432	0.923375398059712	metabolite-genera	0.0674082313681868	0.7233952866667432	0.9002252456297248	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__uncultured	0.3634138402102782	0.0483815635297812	0.3293924315371004	metabolite-genera	0.3634138402102782	0.0483815635297812	0.3212325292153039	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	-0.2233841375487169	0.2353843147573247	0.638599961803973	metabolite-genera	-0.2233841375487169	0.2353843147573247	0.6430010549468382	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Anaerobiospirillum	0.111086400553039	0.558947842883864	0.8639363686187961	metabolite-genera	0.111086400553039	0.558947842883864	0.8700361456415392	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	0.0473965298783516	0.8035849449994378	0.9502561546750332	metabolite-genera	0.0473965298783516	0.8035849449994378	0.9363190956816068	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Libanicoccus	0.1504060527718453	0.427584743177164	0.8044175741633944	metabolite-genera	0.1504060527718453	0.427584743177164	0.8328607171450847	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	-0.0038087651742964	0.9840632717128596	0.9951106145230852	metabolite-genera	-0.0038087651742964	0.9840632717128596	1.0	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia-Obesumbacterium	0.5966596127126091	0.0005010608849524	0.02431815494969	metabolite-genera	0.5966596127126091	0.0005010608849524	0.0280594095573346	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Allisonella	0.5438362395431522	0.0018944319142738	0.0620230686903187	metabolite-genera	0.5438362395431522	0.0018944319142738	0.0606218212567646	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.5479279863456795	0.001722189997905	0.0587697336785097	metabolite-genera	0.5479279863456795	0.001722189997905	0.0606218212567646	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.2970477686287016	0.1109172113264743	0.480134217823037	metabolite-genera	0.2970477686287016	0.1109172113264743	0.4674941529305714	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium	-0.1827521401352647	0.3337365401944333	0.7293768766154374	metabolite-genera	-0.1827521401352647	0.3337365401944333	0.7551210606419502	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group	-0.1692587097604165	0.3712409099115026	0.7645375429112022	metabolite-genera	-0.1692587097604165	0.3712409099115026	0.8152741550997704	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Syntrophococcus	-0.0167261877067455	0.9300942425264302	0.9876934452758588	metabolite-genera	-0.0167261877067455	0.9300942425264302	0.994509260611966	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	0.0519394714477393	0.785176152337442	0.9426081342406476	metabolite-genera	0.0519394714477393	0.785176152337442	0.9344525955035466	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.3132322263249325	0.0919000088903609	0.4392373226058156	metabolite-genera	0.3132322263249325	0.0919000088903609	0.4506784546592726	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter	-0.1857462176193788	0.3257398075404232	0.721516977351201	metabolite-genera	-0.1857462176193788	0.3257398075404232	0.7522238854541732	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter	-0.2018744684911367	0.2847132813946302	0.683841345797206	metabolite-genera	-0.2018744684911367	0.2847132813946302	0.7052651385397076	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum	-0.1111613373767091	0.5586810428207811	0.8639363686187961	metabolite-genera	-0.1111613373767091	0.5586810428207811	0.8700361456415392	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575	0.0082460572339129	0.9655046416526604	0.9906047579242584	metabolite-genera	0.0082460572339129	0.9655046416526604	1.0	short_chain_fatty_acids-genera
XBDQKXXYIPTUBI-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	0.1453089004462491	0.4435864665470277	0.8167949730346488	metabolite-genera	0.1453089004462491	0.4435864665470277	0.8349862899708757	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.1595105672969966	0.3998093342119418	0.7873612136328955	metabolite-genera	0.1595105672969966	0.3998093342119418	0.8326154136438625	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	0.1411241175662721	0.4569618277442275	0.827496280719289	metabolite-genera	0.1411241175662721	0.4569618277442275	0.8375952246567462	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	0.0961281732744033	0.6133368463120026	0.8848967728303098	metabolite-genera	0.0961281732744033	0.6133368463120026	0.8700361456415392	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.1761104842835596	0.351898095570847	0.7438266728376434	metabolite-genera	0.1761104842835596	0.351898095570847	0.7804472614640569	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus	0.0681188899142952	0.7205942534663129	0.922917298911182	metabolite-genera	0.0681188899142952	0.7205942534663129	0.9002252456297248	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	0.0427283878263156	0.8226088796483084	0.960223299386374	metabolite-genera	0.0427283878263156	0.8226088796483084	0.9441964921128926	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinatimonas	-0.026078281506916	0.891196561131327	0.9785687730069472	metabolite-genera	-0.026078281506916	0.891196561131327	0.9882575727396892	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis	0.2287749098200649	0.2239793965884151	0.6274783485152753	metabolite-genera	0.2287749098200649	0.2239793965884151	0.6193998127877159	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	-0.0816553570521704	0.6679536004933659	0.8993900514657899	metabolite-genera	-0.0816553570521704	0.6679536004933659	0.8906048006578212	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	0.5225427390815607	0.0030532103732886	0.0838287784274691	metabolite-genera	0.5225427390815607	0.0030532103732886	0.0640928655575988	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas	0.4540600667408231	0.0117206161457213	0.1753275730291467	metabolite-genera	0.4540600667408231	0.0117206161457213	0.1875298583315415	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	-0.0960339849041919	0.6136862098721572	0.8848967728303098	metabolite-genera	-0.0960339849041919	0.6136862098721572	0.8700361456415392	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales	-0.0466207336073453	0.8067392208328129	0.9508464426869204	metabolite-genera	-0.0466207336073453	0.8067392208328129	0.9363190956816068	short_chain_fatty_acids-genera
FERIUCNNQQJTOY-UHFFFAOYSA-N	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor	-0.1401869193585048	0.459986350672892	0.8282933413967107	metabolite-genera	-0.1401869193585048	0.459986350672892	0.8375952246567462	short_chain_fatty_acids-genera
