cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
474	Hyocholic acid	Taurodeoxycholic acid	0.013590461304537492
475	Taurodeoxycholic acid	Hyocholic acid	0.013590461304537492
476	Glycodeoxycholic acid	Threonine	0.013912131996254042
477	Threonine	Glycodeoxycholic acid	0.013912131996254042
478	Taurine	Threonine	0.014110412979187182
479	Threonine	Taurine	0.014110412979187182
480	Acetic Acid	Propionic Acid	0.01464685422908662
481	Propionic Acid	Acetic Acid	0.01464685422908662
482	Deoxycholic Acid	Taurodeoxycholic acid	0.01464685422908662
483	Taurodeoxycholic acid	Deoxycholic Acid	0.01464685422908662
484	Propionic Acid	Glycocholic acid	0.015262859536415829
485	Glycocholic acid	Propionic Acid	0.015262859536415829
486	Hyocholic acid	Taurolithocholic acid	0.016043600816560272
487	Taurolithocholic acid	Hyocholic acid	0.016043600816560272
488	Glycodeoxycholic acid	Tryptophan	0.016720646640499808
489	Histidine	Phenylalanine	0.016720646640499808
490	Taurine	Alanine	0.016720646640499808
491	Alanine	Taurine	0.016720646640499808
492	Phenylalanine	Histidine	0.016720646640499808
493	Tryptophan	Glycodeoxycholic acid	0.016720646640499808
494	Glycodeoxycholic acid	Glycine	0.016801777322428216
495	Glycine	Glycodeoxycholic acid	0.016801777322428216
496	Arginine	Glutamic Acid	0.01693985527065263
497	Glutamic Acid	Arginine	0.01693985527065263
498	Taurolithocholic acid	Threonine	0.01719942759460385
499	Arginine	Tyrosine	0.01719942759460385
500	Threonine	Taurolithocholic acid	0.01719942759460385
501	Tyrosine	Arginine	0.01719942759460385
502	Butyric Acid	Gamma-Aminobutyric Acid	0.018219042049385997
503	Gamma-Aminobutyric Acid	Butyric Acid	0.018219042049385997
504	Glycochenodeoxycholic acid	Lysine	0.018247693930065565
505	Lysine	Glycochenodeoxycholic acid	0.018247693930065565
506	Glycodeoxycholic acid	Alanine	0.019046422438237363
507	Alanine	Glycodeoxycholic acid	0.019046422438237363
508	Butyric Acid	Tryptophan	0.019137019993458432
509	Tryptophan	Butyric Acid	0.019137019993458432
510	Propionic Acid	Taurolithocholic acid	0.019998445757885983
511	Taurocholic acid	Alanine	0.019998445757885983
512	Taurolithocholic acid	Propionic Acid	0.019998445757885983
513	Alanine	Taurocholic acid	0.019998445757885983
514	Propionic Acid	Cholic acid	0.020015184134461805
515	Cholic acid	Propionic Acid	0.020015184134461805
516	Alanine	Tyrosine	0.020015184134461805
517	Tyrosine	Alanine	0.020015184134461805
518	Gamma-Aminobutyric Acid	Glutamic Acid	0.020810989378911144
519	Glutamic Acid	Gamma-Aminobutyric Acid	0.020810989378911144
520	Propionic Acid	Glutamine	0.020908836809636382
521	Glutamine	Propionic Acid	0.020908836809636382
522	Hyocholic acid	Lysine	0.021467937559025083
523	Serine	Glycine	0.021467937559025083
524	Glycine	Serine	0.021467937559025083
525	Lysine	Hyocholic acid	0.021467937559025083
526	Butyric Acid	Serine	0.021752106660613276
527	Serine	Butyric Acid	0.021752106660613276
528	Phenylalanine	Tryptophan	0.022039387674300283
529	Tryptophan	Phenylalanine	0.022039387674300283
530	Chenodeoxycholic acid	Glutamic Acid	0.022142424696247654
531	Glutamic Acid	Chenodeoxycholic acid	0.022142424696247654
532	Glycine	Valine	0.022814089975778298
533	Valine	Glycine	0.022814089975778298
534	Chenodeoxycholic acid	Threonine	0.02369921336902624
535	Threonine	Chenodeoxycholic acid	0.02369921336902624
536	Butyric Acid	Cholic acid	0.0240073147313411
537	Cholic acid	Butyric Acid	0.0240073147313411
538	Butyric Acid	Isovaleric acid	0.025112364387962303
539	Isovaleric acid	Butyric Acid	0.025112364387962303
540	alpha-Muricholic acid	Proline	0.02545982098036131
541	Proline	alpha-Muricholic acid	0.02545982098036131
542	Deoxycholic Acid	Taurolithocholic acid	0.025575482010998445
543	Taurolithocholic acid	Deoxycholic Acid	0.025575482010998445
544	Glutamine	Gamma-Aminobutyric Acid	0.025903321797755317
545	Gamma-Aminobutyric Acid	Glutamine	0.025903321797755317
546	Taurolithocholic acid	Proline	0.026020875845216056
547	Proline	Taurolithocholic acid	0.026020875845216056
548	alpha-Muricholic acid	Alanine	0.02613903734717994
549	Alanine	alpha-Muricholic acid	0.02613903734717994
550	Hyocholic acid	Taurocholic acid	0.02625780759950036
551	Taurocholic acid	Hyocholic acid	0.02625780759950036
552	Acetic Acid	Gamma-Aminobutyric Acid	0.02769455803782698
553	Gamma-Aminobutyric Acid	Acetic Acid	0.02769455803782698
554	Hyocholic acid	Taurochenodeoxycholic acid	0.028524748525462836
555	Hyocholic acid	Gamma-Aminobutyric Acid	0.028524748525462836
556	Taurochenodeoxycholic acid	Hyocholic acid	0.028524748525462836
557	Taurodeoxycholic acid	Threonine	0.028524748525462836
558	Threonine	Taurodeoxycholic acid	0.028524748525462836
559	Gamma-Aminobutyric Acid	Hyocholic acid	0.028524748525462836
560	Acetic Acid	Phenylalanine	0.02865234110845783
561	Phenylalanine	Acetic Acid	0.02865234110845783
562	Deoxycholic Acid	Taurochenodeoxycholic acid	0.02878057368902641
563	Taurochenodeoxycholic acid	Deoxycholic Acid	0.02878057368902641
564	Butyric Acid	Taurocholic acid	0.029611080261412438
565	Taurocholic acid	Butyric Acid	0.029611080261412438
566	Taurodeoxycholic acid	Phenylalanine	0.030460949627965722
567	Phenylalanine	Taurodeoxycholic acid	0.030460949627965722
568	Glycine	Aspartic Acid	0.031083914099471324
569	Aspartic Acid	Glycine	0.031083914099471324
570	Arginine	Phenylalanine	0.03185618752856785
571	Lysine	l-Isoleucine	0.03185618752856785
572	l-Isoleucine	Lysine	0.03185618752856785
573	Phenylalanine	Arginine	0.03185618752856785
574	Alanine	Gamma-Aminobutyric Acid	0.033273639235673835
575	Gamma-Aminobutyric Acid	Alanine	0.033273639235673835
576	Taurodeoxycholic acid	Proline	0.03367938822846582
577	Proline	Taurodeoxycholic acid	0.03367938822846582
578	Glycochenodeoxycholic acid	Alanine	0.03386825954661204
579	Alanine	Glycochenodeoxycholic acid	0.03386825954661204
580	Chenodeoxycholic acid	Phenylalanine	0.034236494537666314
581	Phenylalanine	Chenodeoxycholic acid	0.034236494537666314
582	Glycocholic acid	Glutamic Acid	0.03492075210112789
583	Glutamic Acid	Glycocholic acid	0.03492075210112789
584	Cholic acid	Glutamic Acid	0.037866273037580896
585	Glutamic Acid	Cholic acid	0.037866273037580896
586	Arginine	Gamma-Aminobutyric Acid	0.03946288438622739
587	Gamma-Aminobutyric Acid	Arginine	0.03946288438622739
588	Chenodeoxycholic acid	Alanine	0.04104199303849149
589	Deoxycholic Acid	Taurine	0.04104199303849149
590	Taurine	Deoxycholic Acid	0.04104199303849149
591	Alanine	Chenodeoxycholic acid	0.04104199303849149
592	Propionic Acid	Serine	0.04138172721233554
593	Lithocholic acid	Proline	0.04138172721233554
594	Serine	Propionic Acid	0.04138172721233554
595	Proline	Lithocholic acid	0.04138172721233554
596	Taurolithocholic acid	Alanine	0.04281078750145436
597	Alanine	Taurolithocholic acid	0.04281078750145436
598	Glycodeoxycholic acid	Taurodeoxycholic acid	0.04330646817370945
599	Taurodeoxycholic acid	Glycodeoxycholic acid	0.04330646817370945
600	Taurochenodeoxycholic acid	Lysine	0.043483550812529324
601	Lysine	Taurochenodeoxycholic acid	0.043483550812529324
602	Taurochenodeoxycholic acid	Proline	0.04496974673978977
603	Proline	Taurochenodeoxycholic acid	0.04496974673978977
604	Taurodeoxycholic acid	Alanine	0.04566919184133625
605	Alanine	Taurodeoxycholic acid	0.04566919184133625
606	Gamma-Aminobutyric Acid	Phenylalanine	0.04566919184133625
607	Phenylalanine	Gamma-Aminobutyric Acid	0.04566919184133625
608	Glycodeoxycholic acid	Taurolithocholic acid	0.04585408826571502
609	Taurolithocholic acid	Glycodeoxycholic acid	0.04585408826571502
610	Cholic acid	Hyocholic acid	0.0460398023401284
611	Hyocholic acid	Cholic acid	0.0460398023401284
612	Threonine	Tryptophan	0.04622633527405157
613	Tryptophan	Threonine	0.04622633527405157
614	Acetic Acid	Leucine	0.04778493637535365
615	Leucine	Acetic Acid	0.04778493637535365
616	Deoxycholic Acid	Serine	0.04974262174921474
617	Serine	Deoxycholic Acid	0.04974262174921474
618	Glycochenodeoxycholic acid	Phenylalanine	0.049826648677189306
619	Phenylalanine	Glycochenodeoxycholic acid	0.049826648677189306
